,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVERAGE NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
148,https://insights.blackcoffer.com/big-data-analytics-through-iot-in-oil-and-gas-industry/,0,0,0.0,0.0,14,2.1060455896927652,818.8424182358772,14,2125,1009,4,3,2.721506442021804
149,https://insights.blackcoffer.com/how-big-data-and-analytics-is-helping-marketing-leaders/,0,0,0.0,0.0,10,1.7387140902872777,822.695485636115,10,1271,731,0,3,2.538987688098495
150,https://insights.blackcoffer.com/what-analytics-outsourcing-engagement-model-is-right-for-you/,0,0,0.0,0.0,13,1.9983193277310924,827.9993277310925,13,1189,595,3,3,2.615126050420168
151,https://insights.blackcoffer.com/big-data-analytics-solving-problems-banking-and-finance-industry/,0,0,0.0,0.0,11,1.6346801346801347,832.253872053872,11,971,594,3,4,2.538720538720539
152,https://insights.blackcoffer.com/analytics-healthcare-industry/,0,0,0.0,0.0,12,2.0224719101123596,837.208988764045,12,1260,623,3,3,2.797752808988764
153,https://insights.blackcoffer.com/business-analytics-textile-industry/,0,0,0.0,0.0,23,1.820051413881748,846.3280205655527,23,1416,778,1,3,2.7017994858611827
154,https://insights.blackcoffer.com/big-data-marketing-reality/,0,0,0.0,0.0,13,1.4735099337748345,851.3894039735101,13,890,604,3,3,2.5049668874172184
155,https://insights.blackcoffer.com/understanding-millennial-market/,0,0,0.0,0.0,17,1.4615384615384615,858.1846153846154,17,570,390,2,4,2.448717948717949
156,https://insights.blackcoffer.com/analytics-helping-fashion-e-tailers-develop-markets-developing-countries/,0,0,0.0,0.0,12,1.6393805309734513,863.0557522123895,12,741,452,2,3,2.5685840707964602
157,https://insights.blackcoffer.com/big-data-analytics-change-healthcare-developing-countries/,0,0,0.0,0.0,17,1.912621359223301,869.9650485436895,17,985,515,2,3,2.716504854368932
158,https://insights.blackcoffer.com/big-data-analytics-help-voters-know-political-leaders/,0,0,0.0,0.0,15,1.4577006507592192,875.7830802603038,15,672,461,3,3,2.457700650759219
159,https://insights.blackcoffer.com/digital-transformation-oil-gas/,0,0,0.0,0.0,17,1.9049773755656108,882.7619909502263,17,842,442,3,3,2.6199095022624435
160,https://insights.blackcoffer.com/data-analytics-reduce-cost-production/,0,0,0.0,0.0,20,1.3700787401574803,890.5480314960631,20,696,508,2,4,2.411417322834646
161,https://insights.blackcoffer.com/gaining-insights-internal-data-retail/,0,0,0.0,0.0,16,1.7703703703703704,897.1081481481481,16,717,405,1,3,2.654320987654321
162,https://insights.blackcoffer.com/role-big-data-cyber-security/,0,0,0.0,0.0,17,1.9437148217636022,903.9774859287054,17,1036,533,4,2,2.7711069418386494
163,https://insights.blackcoffer.com/role-big-data-healthcare/,0,0,0.0,0.0,14,1.9453621346886911,909.5781448538755,14,1531,787,2,3,2.775095298602287
164,https://insights.blackcoffer.com/data-driven-dashboards/,1,1,0.9999990000010001,0.000221190002162975,13,1.6768707482993197,914.6707482993197,13,986,588,2,3,2.5153061224489797
165,https://insights.blackcoffer.com/role-big-data-academia/,0,0,0.0,0.0,13,1.6684549356223175,919.8673819742489,13,1555,932,3,3,2.5622317596566524
166,https://insights.blackcoffer.com/sales-forecasting-in-retail/,0,0,0.0,0.0,16,1.8362760834670948,926.3345104333869,16,1144,623,4,3,2.5746388443017656
167,https://insights.blackcoffer.com/detect-data-exfiltration-over-the-network/,0,0,-0.99999950000025,0.00038080731142787366,11,1.8699059561128526,930.7479623824453,11,1193,638,4,4,2.6677115987460813
168,https://insights.blackcoffer.com/data-exfiltration/,0,0,0.0,0.0,12,1.6470588235294117,935.4588235294118,12,560,340,3,4,2.5647058823529414
169,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,0,0,0.0,0.0,19,1.4857768052516411,942.9943107221006,19,679,457,1,3,2.49890590809628
